loss,id
1454.35620117,190943
1934.46386719,190950
1163.15100098,190960
1471.40771484,190965
2024.44616699,190972
5632.15625,190973
4136.73242188,190974
1372.91491699,190975
2425.77807617,190978
2045.15344238,190980
3618.91552734,190981
3837.98852539,190986
1537.98620605,190990
1616.93017578,190996
1484.36096191,190997
4034.03979492,191006
1939.32189941,191007
1833.33007812,191012
1851.11303711,191020
3165.1887207,191031
3350.86523438,191039
17130.0664062,191046
2701.88574219,191051
988.294616699,191052
1290.69946289,191062
2000.92358398,191063
1556.32324219,191083
6516.75683594,191086
3576.48095703,191087
2830.99853516,191093
2196.83349609,191100
1506.32275391,191104
1565.55871582,191106
1512.82409668,191108
1205.0994873,191110
6804.35644531,191111
750.881408691,191113
3508.51318359,191116
1199.83935547,191117
2291.8125,191122
2351.37573242,191123
1583.47229004,191125
1309.48364258,191162
1834.31213379,191163
2062.86230469,191180
1385.35571289,191189
1695.70349121,191208
1490.26147461,191212
7342.61376953,191215
2191.64892578,191218
1876.5682373,191219
1971.67822266,191221
3815.34033203,191226
1575.94641113,191229
1482.91418457,191231
3563.81518555,191240
2205.98803711,191250
1788.51672363,191257
3680.30029297,191263
1957.16394043,191267
6577.08886719,191276
1725.6229248,191286
1604.7434082,191289
2384.59472656,191290
4898.47558594,191291
1976.97570801,191294
883.274963379,191307
1819.34313965,191314
1246.00292969,191320
3072.72827148,191321
2454.82543945,191329
1514.29064941,191331
3151.11157227,191332
1325.70874023,191344
2437.7331543,191347
1112.99633789,191350
2139.65478516,191354
1826.96386719,191365
2486.5871582,191367
1894.19970703,191372
1256.13952637,191373
1152.1060791,191375
4161.21289062,191376
2082.55395508,191379
3000.93896484,191382
2553.58349609,191390
1791.10534668,191392
3015.35742188,191405
1982.6730957,191407
2868.14306641,191409
1793.19555664,191410
1513.64819336,191421
2755.00634766,191424
3285.82177734,191429
1991.80493164,191437
1951.73999023,191442
2121.9543457,191444
3063.30395508,191454
1731.04492188,191459
1396.77514648,191460
1869.28967285,191461
1022.81079102,191462
1823.62780762,191465
2092.4909668,191466
9745.5546875,191468
1421.96459961,191471
1289.83813477,191481
1087.33764648,191483
3089.40917969,191484
1041.08679199,191487
1786.50268555,191488
2458.24121094,191503
1348.078125,191508
1793.92248535,191510
1950.70727539,191512
1837.2331543,191513
2203.26000977,191520
2325.80517578,191528
1927.3861084,191529
3464.51074219,191534
1532.06323242,191537
13484.7353516,191539
1467.00390625,191554
1768.5567627,191558
6383.75537109,191564
1414.38464355,191569
1617.19238281,191570
2714.25146484,191571
4491.80712891,191575
2345.35253906,191580
2019.60205078,191584
1667.85534668,191587
2789.59301758,191595
1904.71606445,191599
1722.53186035,191601
1074.86303711,191610
1801.73828125,191615
1170.23632812,191628
1534.26452637,191637
2968.29150391,191643
3487.01782227,191644
3038.55810547,191653
1647.2487793,191655
2040.21704102,191658
2705.7421875,191670
1257.26855469,191671
1189.79724121,191676
4131.17382812,191679
1586.42883301,191680
2657.39306641,191703
1596.97949219,191704
4128.27490234,191716
2389.87084961,191718
1290.81884766,191719
3150.70581055,191721
1866.84448242,191728
1331.05224609,191731
5001.88232422,191734
3589.34912109,191735
3025.33227539,191739
7471.69140625,191740
2711.49462891,191741
2555.86279297,191742
1200.7298584,191743
5532.57275391,191744
2111.98608398,191746
1319.69995117,191747
1316.65026855,191749
1377.03161621,191751
1711.39978027,191755
2411.58544922,191761
6408.26367188,191763
2483.72412109,191764
1625.4375,191771
4236.19775391,191780
1282.70922852,191790
1482.69995117,191793
1271.07739258,191798
3035.29980469,191799
1959.71899414,191801
5086.38085938,191816
7397.45800781,191818
1268.26098633,191819
1715.94799805,191820
2026.52746582,191824
2786.46606445,191827
1836.23205566,191830
21016.71875,191835
3727.47363281,191836
1528.03735352,191841
1896.1842041,191844
2565.46972656,191845
1580.06616211,191849
977.740600586,191856
2594.82592773,191860
1223.39904785,191862
1488.28942871,191863
2013.95703125,191868
1924.40612793,191869
2294.9597168,191870
1971.83898926,191871
3232.01806641,191877
6498.40576172,191883
1529.03662109,191888
3658.9699707,191889
1970.40563965,191891
3653.19946289,191892
1088.63623047,191898
1355.25219727,191900
2339.00537109,191906
1548.10095215,191909
1622.9296875,191927
1622.68908691,191938
9500.93359375,191944
2031.3939209,191948
7917.79980469,191949
1570.44104004,191951
3205.39575195,191958
1985.80102539,191961
1444.41369629,191972
2028.10998535,191977
4426.17626953,191988
9977.90039062,191991
1758.01062012,191997
2591.90991211,192000
1179.72167969,192007
1594.85778809,192009
1171.54833984,192012
2667.0546875,192019
1240.92443848,192023
1521.65490723,192034
1350.10375977,192036
2022.69091797,192039
1615.86804199,192045
14915.8388672,192046
3171.9152832,192055
1863.12719727,192067
2320.97021484,192069
2226.0,192070
1332.76831055,192074
2910.13305664,192091
1362.6081543,192095
1164.63000488,192099
5473.98583984,192100
2771.24121094,192105
2187.75854492,192109
2957.83325195,192114
1199.90222168,192119
7855.7109375,192122
2197.74487305,192124
2657.84790039,192127
1932.7019043,192131
3222.28979492,192135
1998.2890625,192138
1606.11071777,192143
5462.57568359,192145
885.631652832,192150
1604.54833984,192152
1736.15270996,192159
2708.86474609,192161
2667.109375,192168
1283.37426758,192170
5956.65039062,192178
1536.72167969,192180
1424.11499023,192182
1864.95117188,192190
2710.62597656,192191
1585.83288574,192196
1544.24865723,192208
2137.42260742,192210
8066.22949219,192216
1821.98669434,192219
3575.20898438,192221
1567.90600586,192222
2612.90625,192226
1399.14099121,192229
5042.25683594,192231
1418.29772949,192232
813.222290039,192234
1565.19665527,192236
981.883789062,192246
1759.30456543,192254
3146.08789062,192258
1374.63500977,192269
2663.27026367,192272
1591.34899902,192276
1643.26574707,192278
3692.65087891,192284
1763.01733398,192285
2113.06591797,192286
1991.31396484,192294
2247.31225586,192296
1251.79077148,192298
1759.47412109,192299
1407.87719727,192305
3975.96582031,192315
1764.06335449,192320
2354.61621094,192326
3161.15258789,192328
1726.6105957,192329
6402.30810547,192330
3547.27490234,192331
1456.99035645,192334
1102.84509277,192344
2813.88354492,192350
2113.3359375,192369
1619.27575684,192372
4307.51074219,192374
1790.13024902,192376
3505.85766602,192381
1414.39685059,192383
2245.23754883,192386
2225.09155273,192390
6077.29296875,192401
1903.09838867,192404
2212.79370117,192406
7781.54980469,192417
4266.27636719,192418
2021.7623291,192422
2327.20288086,192423
1588.90063477,192426
1962.59741211,192434
1294.91723633,192437
2107.40087891,192442
2632.89746094,192445
1526.66235352,192452
2597.30297852,192460
1188.91589355,192462
8240.08203125,192463
3578.16967773,192466
2648.97607422,192475
6894.84667969,192482
1263.11108398,192483
1030.46020508,192488
3060.14453125,192489
2454.08105469,192490
2053.04052734,192493
2409.11889648,192497
1006.77783203,192498
1463.25305176,192502
1142.25378418,192504
2301.02807617,192508
1771.57421875,192510
2207.36425781,192511
2769.72729492,192513
984.52331543,192514
2682.13183594,192516
1136.1940918,192517
1343.95556641,192519
1408.67102051,192529
2354.80371094,192534
1604.02355957,192535
10256.5810547,192546
5815.64111328,192555
1833.29077148,192556
1972.55932617,192558
4300.95947266,192563
1123.29772949,192565
1439.69934082,192571
1783.64440918,192585
2027.63903809,192588
1059.56311035,192590
2329.88427734,192593
2314.1640625,192600
1642.99938965,192611
4300.89355469,192626
4363.16015625,192633
1798.41821289,192634
4371.29443359,192637
6730.99902344,192652
4304.54150391,192653
4726.16699219,192656
1926.39562988,192658
2571.7824707,192666
1108.08898926,192667
1714.94934082,192668
2683.66186523,192670
6787.17529297,192674
1492.55078125,192678
1008.88128662,192707
4078.06689453,192711
2272.58325195,192716
5246.43359375,192718
2786.72924805,192720
2119.71142578,192731
3092.42456055,192749
2434.68945312,192750
1073.953125,192751
6354.14501953,192754
1432.59521484,192756
2413.43066406,192758
1779.45715332,192759
1045.24719238,192762
1999.72741699,192775
1539.11376953,192780
6932.44873047,192793
2106.38208008,192795
6201.21826172,192796
1402.37780762,192809
1198.81335449,192810
1316.60058594,192812
1580.88232422,192822
4117.03808594,192825
1008.16809082,192837
1398.9954834,192838
2688.62255859,192840
1795.62817383,192842
1841.73291016,192848
4302.70263672,192854
1447.48400879,192863
1197.8717041,192865
3281.27807617,192866
2442.36621094,192869
5404.99316406,192874
1822.83483887,192881
1970.95166016,192883
1874.53894043,192887
1773.53674316,192900
1676.0534668,192903
2865.56347656,192904
2209.78540039,192907
3513.54931641,192915
1554.17333984,192927
9443.98535156,192932
3636.82348633,192936
4749.31396484,192939
3804.36767578,192943
4563.13427734,192944
1990.11791992,192945
7047.57128906,192954
1730.68505859,192962
4348.57519531,192966
3421.33764648,192978
4488.24853516,192981
10203.3525391,192982
4469.36083984,192984
3484.56787109,192993
2920.59667969,192999
1367.6171875,193000
1046.24755859,193008
1982.72314453,193020
1606.50134277,193028
3412.22363281,193032
1366.54150391,193035
1219.05541992,193037
1138.76672363,193038
1599.85510254,193046
2002.34191895,193055
4831.09375,193058
1864.9609375,193062
2350.01391602,193065
4293.14453125,193067
844.506469727,193073
3220.3359375,193079
4816.04199219,193082
5639.4765625,193084
3734.70043945,193092
1653.67382812,193099
2491.19555664,193101
3363.78442383,193107
2360.46386719,193114
2206.14990234,193117
1617.1237793,193121
1375.44287109,193145
6777.64111328,193146
1049.05102539,193148
1436.51342773,193156
3904.15380859,193158
2693.37548828,193167
3492.77246094,193170
1341.4074707,193174
5353.5234375,193179
11063.0195312,193181
1374.14941406,193193
1686.55981445,193203
2173.65307617,193204
1155.10241699,193206
1782.27563477,193207
2983.65429688,193213
4772.50585938,193216
2982.3059082,193217
1348.45092773,193219
3003.50146484,193220
4888.04589844,193223
1967.62841797,193230
2095.08691406,193232
4483.46582031,193241
4002.31860352,193260
16633.2832031,193268
2815.33837891,193275
2858.63867188,193278
1843.38110352,193279
2971.22998047,193281
3841.84814453,193284
1491.84057617,193290
2593.71264648,193291
2241.22631836,193295
7314.99902344,193300
2177.09277344,193301
2727.95581055,193305
1705.81481934,193310
2677.6171875,193322
1963.20397949,193324
3914.86181641,193333
3285.50537109,193340
2851.12158203,193345
3154.86108398,193347
2191.4440918,193350
1596.67333984,193352
1844.13549805,193361
938.465332031,193362
4556.29003906,193364
4207.77148438,193367
4959.16259766,193368
1160.86315918,193370
1451.74060059,193372
1186.19555664,193373
2453.13574219,193374
2272.94848633,193375
1430.8515625,193381
2500.00146484,193386
1466.1829834,193391
1373.08251953,193393
1837.01586914,193397
5407.08642578,193398
1744.99609375,193399
1948.640625,193404
2511.6862793,193405
5919.87939453,193411
1409.20910645,193420
1531.5168457,193432
1966.73913574,193437
1144.84606934,193443
1478.98571777,193445
2850.61303711,193446
1778.47314453,193448
2188.00268555,193467
1941.54992676,193474
1982.66552734,193481
2261.37573242,193492
2482.62768555,193500
3721.90722656,193501
960.210205078,193508
1460.67224121,193514
11021.7695312,193515
2607.39770508,193529
1229.90563965,193532
1318.4753418,193538
18045.9453125,193552
2057.82519531,193565
3371.76879883,193566
2371.30981445,193571
13141.2441406,193577
3666.17236328,193581
1736.34729004,193590
1314.49414062,193602
1679.27575684,193620
1744.07434082,193629
1546.88415527,193631
1939.83325195,193633
2262.40039062,193636
4263.70996094,193637
2307.74951172,193638
1787.34448242,193643
2499.50195312,193648
1153.66015625,193650
33772.7382812,193654
1976.40734863,193664
1228.02099609,193666
1174.73864746,193673
939.599060059,193676
5789.77050781,193677
1271.64733887,193679
1861.36901855,193680
2172.14453125,193698
1577.80371094,193699
10033.7988281,193705
2522.8059082,193718
2203.55932617,193726
1507.08496094,193728
2757.65063477,193731
3979.49389648,193739
1269.37841797,193742
2435.00195312,193744
1803.08154297,193748
1897.80603027,193753
13554.6298828,193762
1983.39733887,193766
13302.8710938,193769
2707.4909668,193771
2415.39477539,193775
1766.53393555,193776
1819.06384277,193779
2330.4921875,193780
3953.32543945,193784
1112.96655273,193794
5772.08984375,193798
1634.63244629,193803
1663.15710449,193804
1701.76489258,193809
1334.01013184,193812
1226.37072754,193820
2828.63842773,193824
2264.58496094,193836
2106.75488281,193837
1378.44665527,193839
1470.47631836,193845
3373.82421875,193848
1647.22521973,193849
2417.70629883,193855
3802.49951172,193858
1165.45947266,193859
2713.30419922,193861
1885.56921387,193864
1753.92541504,193865
3371.97143555,193869
2059.5324707,193880
4340.96777344,193881
1404.66931152,193882
1608.9744873,193884
5106.22509766,193885
2827.78613281,193899
1510.40441895,193903
3097.22973633,193905
1248.57873535,193911
2950.39282227,193913
2843.49121094,193914
6257.66162109,193915
1672.24560547,193916
1587.00915527,193919
748.967590332,193920
2025.37976074,193922
2230.38183594,193923
3409.44580078,193925
1856.82751465,193929
1862.22741699,193939
928.14642334,193947
5747.61865234,193955
1586.83288574,193956
2331.13793945,193957
1184.33947754,193959
1395.16235352,193962
1936.84606934,193965
1427.64306641,193970
1639.89916992,193980
1677.32067871,193982
1088.06274414,193988
3022.74536133,193991
8425.625,193992
4585.08056641,193993
1869.56860352,193995
5375.36865234,193999
3514.77246094,194001
2487.77441406,194006
1192.7220459,194007
1868.24255371,194019
1717.47875977,194024
8142.10205078,194027
1697.31335449,194029
1217.24780273,194037
1591.63122559,194038
3212.66723633,194046
1359.15917969,194053
1897.27319336,194054
1699.76171875,194055
2366.32519531,194058
3023.03369141,194064
5036.66748047,194066
3404.27978516,194067
3575.07592773,194069
873.785400391,194074
1996.02734375,194075
6847.8359375,194085
3624.53857422,194088
2826.55541992,194092
2669.78540039,194097
1547.21984863,194100
1373.71899414,194109
2736.22827148,194113
4610.86865234,194118
2049.6159668,194128
1657.77612305,194138
1947.8203125,194143
1397.42871094,194144
4063.23339844,194148
2295.19726562,194149
1814.9934082,194152
1413.08630371,194155
2019.69067383,194164
1196.27392578,194167
971.196777344,194169
2076.27441406,194170
3205.93383789,194175
1277.29418945,194190
4106.00048828,194194
1564.75195312,194206
1370.91760254,194226
1369.70300293,194230
1488.79553223,194233
4552.49365234,194242
1536.52600098,194245
1496.45458984,194246
1162.52270508,194248
2015.63452148,194250
2440.05541992,194258
1936.94396973,194266
1758.83154297,194273
3203.41845703,194274
4099.61474609,194276
2931.82202148,194278
2548.36889648,194279
1858.55749512,194281
2032.5411377,194288
2994.45507812,194292
8440.23828125,194294
1650.44641113,194296
1579.4197998,194303
1585.43444824,194305
8275.64746094,194317
10292.7871094,194318
1531.34521484,194324
2896.36816406,194327
6613.51269531,194329
1662.93029785,194332
3681.51831055,194348
3010.02783203,194355
1371.65979004,194366
2721.56347656,194370
1417.56884766,194373
2837.63305664,194379
2100.81811523,194380
1520.21813965,194382
2109.93676758,194387
1332.82299805,194391
2137.87524414,194394
3019.43212891,194413
5188.10058594,194415
1077.81359863,194424
1616.69885254,194438
4509.92919922,194443
3985.61621094,194448
3230.22485352,194451
3726.36816406,194458
3136.05883789,194462
1299.14453125,194464
2325.39697266,194470
4874.76416016,194474
6874.3359375,194476
1762.77514648,194479
2567.98730469,194489
1868.32006836,194492
3848.69116211,194493
6404.67138672,194501
1400.67358398,194506
3969.31689453,194512
1655.390625,194520
930.247924805,194522
3444.14550781,194532
14418.5253906,194539
3136.99804688,194544
2616.85009766,194545
3901.04614258,194554
1685.13220215,194561
2793.77026367,194568
4554.99951172,194569
1451.81115723,194577
1454.38671875,194579
13658.3476562,194584
1671.6628418,194586
2829.94702148,194589
2054.26147461,194593
1367.58654785,194594
4181.25,194596
2259.09082031,194604
3156.54052734,194607
6419.50634766,194608
1945.79931641,194610
1096.44702148,194620
6642.49414062,194624
1197.92651367,194629
5340.13867188,194635
1985.64294434,194636
1464.55273438,194643
3726.12646484,194645
1563.65771484,194647
2999.53686523,194658
1942.64355469,194661
1594.30041504,194662
2432.73999023,194664
1673.1517334,194667
3926.71118164,194678
2225.11181641,194686
2803.2980957,194695
1229.79296875,194699
1187.95483398,194701
3114.68798828,194711
1549.21533203,194715
899.722473145,194733
1311.03808594,194736
944.809753418,194738
13936.2910156,194739
2229.95532227,194744
4793.11376953,194745
2679.1394043,194757
1805.5715332,194769
4146.68994141,194773
2881.84375,194774
1498.20092773,194777
3555.51513672,194783
1149.39709473,194791
1094.95690918,194797
1332.30383301,194804
1720.20812988,194808
2943.68554688,194809
1982.36767578,194810
1769.68884277,194813
1242.30163574,194844
2765.76391602,194849
1254.57421875,194860
3438.72680664,194864
4548.97851562,194871
1293.69030762,194883
1137.30749512,194886
10392.03125,194889
1370.85876465,194890
6400.98339844,194892
3037.91772461,194896
3138.90722656,194897
1507.5657959,194902
1904.27026367,194906
2266.22460938,194912
1422.8605957,194913
1028.09558105,194920
1352.49365234,194921
1552.37426758,194922
2382.32275391,194926
2168.02709961,194938
2015.04541016,194955
2636.77587891,194959
3218.30029297,194961
5885.7265625,194970
1434.3963623,194973
1478.86450195,194981
3741.57714844,194988
1518.74230957,194996
5076.96435547,195003
2278.36645508,195005
1203.61437988,195006
2013.22631836,195007
2867.56591797,195011
1884.15905762,195012
744.270019531,195013
2996.84057617,195022
1316.30249023,195024
1898.26403809,195026
1187.40380859,195032
5075.53613281,195052
2200.04003906,195055
1325.86560059,195058
1138.65759277,195065
2016.20446777,195066
1795.88500977,195067
2144.12329102,195075
3151.70361328,195080
1108.03881836,195086
3488.81420898,195092
9477.89257812,195100
1385.26977539,195109
1363.48498535,195121
1999.45471191,195122
2870.77954102,195123
2466.72705078,195136
3035.11450195,195140
1456.09997559,195145
1032.82739258,195147
3712.38549805,195149
7101.22070312,195152
3558.18457031,195154
2143.92700195,195161
1225.95507812,195168
2055.18457031,195175
1008.17150879,195178
20548.2597656,195181
2392.4921875,195185
6603.74414062,195191
1468.96118164,195199
1157.01525879,195204
1208.39038086,195209
4455.85253906,195212
1968.27209473,195214
1087.98852539,195218
1427.03723145,195224
1932.15820312,195229
1109.62023926,195231
1866.98156738,195240
2118.86035156,195242
2193.31860352,195248
1640.36206055,195250
1935.63293457,195251
2826.84912109,195253
1782.83569336,195258
1556.94824219,195259
2505.86157227,195269
2008.45996094,195280
3293.4765625,195286
1674.94372559,195299
2354.7644043,195305
1483.66320801,195313
1404.90234375,195316
2171.46826172,195320
1784.45935059,195321
2523.3894043,195328
1674.1229248,195332
1113.12683105,195334
1998.23852539,195335
1479.77587891,195337
1873.26293945,195344
1840.10009766,195349
1829.58703613,195351
2709.43066406,195360
1631.87243652,195368
4351.44580078,195379
1587.81762695,195381
2796.1184082,195396
1324.50317383,195400
1740.97338867,195403
1570.40283203,195411
1071.09130859,195422
1643.11535645,195423
920.776855469,195432
1836.76538086,195434
2789.8203125,195437
1277.62744141,195438
5809.02294922,195442
3748.73486328,195445
1087.39575195,195448
1892.63952637,195452
2089.68920898,195456
1390.78710938,195457
1422.73510742,195464
2419.68774414,195465
1533.66906738,195480
1347.77209473,195484
9322.1015625,195488
2682.40429688,195489
2187.70214844,195490
1367.84350586,195493
2601.16748047,195508
1603.38269043,195513
3237.24072266,195515
1839.13342285,195517
2312.51806641,195519
21737.734375,195522
3313.18164062,195530
5168.06152344,195532
2777.91186523,195537
1182.16784668,195540
1804.20043945,195541
1513.14379883,195543
1482.99133301,195549
1667.54528809,195550
2175.09545898,195552
1705.72058105,195565
2337.68188477,195570
1889.29248047,195578
1146.27502441,195583
2629.27661133,195587
1763.44445801,195588
2597.68310547,195590
15859.2587891,195594
1509.14245605,195599
1304.97509766,195606
3276.55615234,195611
887.91204834,195615
2262.2956543,195625
1827.72021484,195628
2895.07421875,195637
2155.33544922,195638
1386.02770996,195645
2444.10668945,195647
2562.5234375,195649
2291.13598633,195662
5809.74316406,195681
3779.28588867,195685
5943.015625,195690
14527.1220703,195693
1420.80358887,195706
1531.61547852,195707
1895.63549805,195709
2518.40917969,195710
1352.73364258,195715
1649.44091797,195716
3761.03881836,195728
1331.56835938,195736
985.024780273,195740
2815.2590332,195742
2782.92749023,195746
1555.44555664,195749
2957.25219727,195750
1192.76245117,195754
1385.12451172,195758
1460.65698242,195762
1403.33764648,195765
8384.26464844,195769
1497.86376953,195775
2250.24169922,195780
1837.19372559,195782
4176.49169922,195786
1182.19543457,195794
2717.19482422,195802
1531.57019043,195808
2048.09667969,195812
2089.44604492,195817
8377.98242188,195824
1287.66821289,195830
1631.24536133,195831
3933.77661133,195840
9721.75390625,195847
2417.13232422,195850
1075.96191406,195866
1234.63684082,195868
2758.14526367,195880
1794.5736084,195885
1397.1315918,195886
1376.66662598,195890
6296.70507812,195895
2036.49536133,195896
1279.78222656,195897
10629.1103516,195899
937.026855469,195900
1817.31347656,195903
1349.76330566,195907
1605.33972168,195910
4151.22460938,195929
1492.05407715,195931
2010.11462402,195932
1836.58154297,195935
2149.17260742,195941
1266.7989502,195943
2986.86572266,195946
1681.73022461,195948
1408.70251465,195949
4941.86425781,195951
1518.30200195,195952
1699.40270996,195954
1164.56555176,195957
818.341430664,195958
1484.2052002,195959
1037.92041016,195961
1200.46191406,195967
2131.23901367,195968
1330.27441406,195974
3288.9128418,195985
1083.99963379,195989
2719.58764648,195990
1592.88781738,195997
1635.85900879,196010
961.252868652,196017
1249.04382324,196019
1406.22875977,196031
1055.89086914,196033
4550.91357422,196041
887.479492188,196045
1017.54003906,196048
1282.53613281,196054
1131.74243164,196055
2181.1784668,196063
1653.3671875,196064
1433.10693359,196065
1694.4354248,196072
1057.56774902,196074
1551.23852539,196078
1179.16711426,196081
1027.0612793,196082
1547.2824707,196086
10161.4121094,196087
998.467285156,196088
4419.26318359,196089
2309.91064453,196090
1972.2208252,196094
2132.92260742,196097
1405.00683594,196098
4177.22070312,196104
2318.37768555,196105
3273.53588867,196111
2126.28833008,196117
1280.88537598,196127
1578.60742188,196128
1988.0065918,196134
1880.50415039,196136
2703.62695312,196139
1932.49633789,196142
10978.6015625,196150
2349.53540039,196152
1547.69421387,196162
3463.82373047,196167
1894.45166016,196168
1082.57702637,196169
1387.72851562,196181
3177.26196289,196185
3026.29907227,196189
1979.20922852,196195
1488.71459961,196199
4374.68896484,196204
16695.0878906,196205
1360.53967285,196206
1147.83996582,196215
2539.75952148,196224
3867.32299805,196226
1092.00158691,196227
1238.11694336,196228
7542.48925781,196229
1544.0402832,196232
1712.77954102,196234
3561.57617188,196240
1070.4765625,196241
3078.81762695,196243
2201.25952148,196244
2723.6574707,196246
1301.86376953,196247
3192.81982422,196251
2715.85791016,196259
2452.91235352,196261
1588.31738281,196263
1713.53112793,196272
1933.99255371,196281
1005.2835083,196285
2968.08349609,196286
2599.98193359,196288
5546.74707031,196289
2373.84301758,196294
1376.01623535,196300
2060.20727539,196302
7760.82080078,196309
2495.81713867,196310
1625.92114258,196311
1348.81494141,196316
1133.29174805,196323
2685.11206055,196331
1576.38391113,196342
2140.88354492,196344
1254.15368652,196348
1223.10266113,196350
4409.58056641,196352
842.003417969,196354
5159.07910156,196359
2371.38110352,196373
1360.57214355,196392
1217.734375,196400
2147.03076172,196405
1017.0413208,196415
1310.18566895,196423
1382.95983887,196441
2838.14331055,196444
8066.57568359,196447
9608.37207031,196451
2747.1315918,196457
1835.45300293,196471
2055.62939453,196491
1830.49108887,196495
1856.28137207,196500
1196.51818848,196509
4459.79785156,196511
1841.0892334,196512
1705.86938477,196517
784.379638672,196518
906.933044434,196542
3230.75463867,196545
1368.50036621,196546
4576.73193359,196549
2858.6496582,196556
2019.69067383,196564
1335.40966797,196565
3129.61425781,196570
8872.64941406,196573
2321.73852539,196578
2517.08398438,196581
1249.29882812,196596
1483.0534668,196603
1657.48059082,196631
1824.83251953,196634
2102.359375,196642
1633.32116699,196644
2085.51220703,196660
914.737304688,196663
6453.61132812,196667
2217.14306641,196678
1136.90356445,196680
1201.82055664,196688
3109.10864258,196696
1771.95263672,196698
1844.18115234,196710
4545.13183594,196723
3127.63305664,196732
2248.27587891,196735
1695.07861328,196738
1763.05175781,196739
1353.9777832,196748
1114.0769043,196753
1572.29406738,196754
3613.79394531,196763
2494.28588867,196777
2938.79101562,196779
2215.24926758,196780
2703.8359375,196787
3475.97485352,196789
2798.79174805,196794
3062.20581055,196798
3248.265625,196806
1848.27307129,196809
1163.03723145,196811
682.62890625,196819
1320.68835449,196821
1390.58752441,196825
1524.23071289,196834
1787.44335938,196835
3645.69921875,196840
2508.67358398,196845
4232.99511719,196847
17651.0761719,196850
1846.18286133,196855
1843.25891113,196856
5547.66748047,196858
1547.46923828,196864
1569.05859375,196869
7427.33154297,196871
3808.4152832,196878
1496.53808594,196881
2365.54907227,196882
2678.93774414,196891
1640.47790527,196904
2409.98754883,196910
5491.61230469,196914
3286.36083984,196922
1355.21020508,196923
2973.52612305,196928
6016.35644531,196931
5955.34423828,196935
2989.96923828,196942
2074.53979492,196944
3437.97924805,196947
1152.25720215,196951
2365.60668945,196961
1272.95715332,196972
10281.1425781,196973
1708.14355469,196977
1408.3572998,196981
1177.44274902,196983
1689.07495117,196986
1358.60058594,196987
1659.72900391,196992
2146.78417969,196995
3644.39575195,197002
1131.11877441,197006
2713.87744141,197018
4444.08447266,197020
10502.7431641,197024
826.562561035,197026
1312.53564453,197027
8627.73632812,197029
9158.76855469,197037
1344.92749023,197043
8692.51953125,197051
7306.03320312,197055
1181.54968262,197056
1841.55200195,197059
3146.48706055,197070
13670.6621094,197074
1723.98950195,197075
2971.28100586,197092
1662.79541016,197095
5166.15429688,197111
14158.4423828,197118
2884.24829102,197119
1506.06994629,197123
1839.24572754,197130
2467.49414062,197144
2391.8762207,197145
2317.52539062,197148
2963.76293945,197155
2996.09765625,197157
3045.02124023,197170
1747.84655762,197172
3321.60986328,197183
1825.19885254,197185
4800.19042969,197187
1415.4128418,197195
1451.52111816,197199
2691.78344727,197202
2040.33862305,197204
1853.33874512,197212
1321.03222656,197217
1189.44616699,197240
1751.49169922,197241
1533.79187012,197247
5348.62451172,197254
3664.95239258,197259
1714.28869629,197270
1328.16125488,197277
1283.02429199,197286
2401.62353516,197288
2035.8807373,197294
3291.72143555,197296
1347.96435547,197300
1523.9967041,197306
2093.84155273,197314
5260.83300781,197321
1829.70141602,197329
2863.03540039,197330
1774.08740234,197331
2327.32714844,197338
1712.24462891,197340
1416.00561523,197345
4523.42431641,197346
1118.7220459,197349
3449.74047852,197356
4376.65429688,197357
1829.44921875,197364
5207.55664062,197375
1432.78857422,197378
4188.34179688,197392
1408.89733887,197396
20269.3535156,197401
1491.54467773,197403
1590.03222656,197405
1731.97131348,197408
1613.76367188,197412
2153.93188477,197414
2346.79785156,197418
1439.83666992,197425
1194.07470703,197434
4739.51806641,197436
3418.57177734,197441
1153.51501465,197444
1154.31225586,197448
4483.23046875,197449
2269.70922852,197460
4443.37255859,197463
3750.66943359,197464
2319.39697266,197465
1225.03881836,197472
3420.84814453,197477
2614.93554688,197481
1976.45727539,197485
14749.4189453,197488
4945.16943359,197492
6085.93457031,197500
1062.56445312,197518
1784.47888184,197531
5078.69824219,197535
1606.97631836,197541
2387.55395508,197548
3032.5625,197552
1560.64758301,197553
1392.93884277,197559
4243.5,197560
2803.72192383,197585
1072.60668945,197589
3690.38012695,197591
9766.33984375,197594
2525.96459961,197596
5924.78759766,197608
3031.53320312,197609
1442.35791016,197612
4700.29003906,197614
4446.390625,197615
1675.27600098,197621
1889.83679199,197624
2109.9909668,197627
2444.59399414,197633
1957.85009766,197638
1123.07226562,197639
1340.53723145,197644
2649.14526367,197647
2173.6418457,197652
2247.96166992,197656
1891.46850586,197657
829.585571289,197659
5402.87011719,197671
3579.12524414,197686
3678.40551758,197687
1283.14050293,197688
1699.59558105,197689
2661.29370117,197690
2573.2421875,197694
2873.4831543,197695
1641.71813965,197700
1618.48303223,197707
5820.65722656,197715
1433.90673828,197718
1393.54003906,197721
1121.80163574,197734
2169.02392578,197740
2954.18969727,197742
4252.91162109,197746
2328.88134766,197754
2805.29321289,197782
3479.45068359,197785
1601.1784668,197796
1570.94287109,197802
1414.0670166,197803
2066.53759766,197806
7320.27490234,197809
2065.22143555,197810
1593.44543457,197812
